Date,Close,pe,dividend yield,return,payout,future_crash
08-Feb-02,758.52,14.41,2.48,-0.0018721,35.74,0
11-Feb-02,765.2,14.54,2.45,-0.0158129,35.62,0
12-Feb-02,766.31,14.56,2.45,-0.0049719,35.67,0
13-Feb-02,769.34,14.62,2.44,-0.0133101,35.67,0
14-Feb-02,781.04,14.84,2.4,-0.0375653,35.62,0
15-Feb-02,787.55,14.98,2.38,-0.0469811,35.65,0
18-Feb-02,793.76,15.15,2.37,-0.0585945,35.91,0
19-Feb-02,783.2,14.95,2.4,-0.0543284,35.88,0
20-Feb-02,775.08,14.79,2.42,-0.0239717,35.79,0
21-Feb-02,779.69,14.88,2.41,-0.0273699,35.86,0
22-Feb-02,788.14,15.04,2.38,-0.0325957,35.8,0
25-Feb-02,790.26,15.08,2.38,-0.0346848,35.89,0
26-Feb-02,806.32,15.39,2.33,-0.0534775,35.86,0
27-Feb-02,801.48,15.3,2.34,-0.0443305,35.8,0
28-Feb-02,767.62,14.65,2.45,-0.0144212,35.89,0
01-Mar-02,790.12,15.08,2.38,-0.0471068,35.89,0
04-Mar-02,797.21,15.21,2.36,-0.0493095,35.9,0
05-Mar-02,798.12,15.23,2.35,-0.0452564,35.79,0
06-Mar-02,794.71,15.17,2.36,-0.0416001,35.8,0
07-Mar-02,806.84,15.4,2.33,-0.0669154,35.88,0
08-Mar-02,803.37,15.34,2.34,-0.0689844,35.9,0
11-Mar-02,791.5,15.12,2.37,-0.0635502,35.83,0
12-Mar-02,779.4,14.89,2.41,-0.0637028,35.88,0
13-Mar-02,784.85,14.99,2.39,-0.0800153,35.83,0
14-Mar-02,787.15,15.04,2.38,-0.0771136,35.8,0
15-Mar-02,795.85,15.2,2.36,-0.0954954,35.87,0
18-Mar-02,798.05,15.25,2.35,-0.1002443,35.84,0
19-Mar-02,785.65,15.01,2.39,-0.0919621,35.87,0
20-Mar-02,787.15,15.04,2.38,-0.087658,35.8,0
21-Mar-02,781.3,14.93,2.4,-0.0670037,35.83,0
22-Mar-02,777.65,14.86,2.41,-0.0569665,35.81,0
26-Mar-02,770.1,14.71,2.44,-0.0429165,35.89,0
27-Mar-02,770.7,14.72,2.43,-0.061243,35.77,0
28-Mar-02,775.5,14.82,2.42,-0.0695035,35.86,0
01-Apr-02,786.1,14.73,2.39,-0.081351,35.2,0
02-Apr-02,783.9,14.69,2.4,-0.0845133,35.26,0
03-Apr-02,777.55,14.27,2.45,-0.078966,34.96,0
04-Apr-02,791.7,14.52,2.41,-0.1141215,34.99,0
05-Apr-02,792.8,14.55,2.4,-0.1092331,34.92,0
08-Apr-02,789.5,14.49,2.41,-0.0916403,34.92,0
09-Apr-02,785.9,14.42,2.42,-0.0772999,34.9,0
10-Apr-02,793.3,14.58,2.4,-0.0772722,34.99,0
11-Apr-02,799.2,14.69,2.38,-0.0690691,34.96,0
12-Apr-02,801.6,14.74,2.37,-0.0794661,34.93,0
15-Apr-02,792.65,14.57,2.4,-0.0784079,34.97,0
16-Apr-02,784.7,14.43,2.42,-0.1004205,34.92,0
17-Apr-02,788.7,14.5,2.41,-0.1113858,34.95,0
18-Apr-02,792.15,14.56,2.4,-0.1140567,34.94,0
19-Apr-02,773.45,14.22,2.46,-0.087336,34.98,0
22-Apr-02,774.3,14.24,2.45,-0.1009944,34.89,0
23-Apr-02,776.75,14.14,2.39,-0.0957837,33.79,0
24-Apr-02,780.95,14.21,2.38,-0.1028875,33.82,0
25-Apr-02,771.2,14.04,2.41,-0.0986774,33.84,0
26-Apr-02,772.45,14.04,2.41,-0.1033724,33.84,0
29-Apr-02,761.65,13.85,2.44,-0.0951224,33.79,0
30-Apr-02,771.3,14.03,2.41,-0.0994425,33.81,0
02-May-02,778.2,14.15,2.39,-0.1071061,33.82,0
03-May-02,778.75,14.16,2.39,-0.1047191,33.84,0
06-May-02,783.8,14.26,2.37,-0.1034065,33.8,0
07-May-02,789.25,14.35,2.36,-0.0976243,33.87,0
08-May-02,792.65,14.42,2.35,-0.0956286,33.89,0
09-May-02,799.55,14.54,2.33,-0.1031205,33.88,0
10-May-02,790.95,14.39,2.35,-0.1008281,33.82,0
13-May-02,793.8,14.44,2.34,-0.1051272,33.79,0
14-May-02,791.55,14.43,2.35,-0.0957615,33.91,0
15-May-02,783.1,14.27,2.37,-0.0771932,33.82,0
16-May-02,774.2,14.11,2.4,-0.0570266,33.86,0
17-May-02,770.05,14.03,2.41,-0.0387637,33.81,0
20-May-02,756.5,13.79,2.46,-0.0082617,33.92,0
21-May-02,734.95,13.39,2.53,0.01401456,33.88,0
22-May-02,737.1,13.43,2.52,0.02319902,33.84,0
23-May-02,728.6,13.28,2.55,0.04007686,33.86,0
24-May-02,760.95,13.87,2.44,0.00026283,33.84,0
27-May-02,762.75,13.9,2.44,0.00825959,33.92,0
28-May-02,742.1,13.52,2.5,0.05659615,33.8,0
29-May-02,747.5,13.62,2.49,0.04160535,33.91,0
30-May-02,741.5,13.51,2.51,0.06021578,33.91,0
31-May-02,739.55,13.62,2.49,0.07504564,33.91,0
03-Jun-02,751.1,13.83,2.45,0.07469045,33.88,0
04-Jun-02,758.4,13.97,2.42,0.06929061,33.81,0
05-Jun-02,770.65,14.2,2.39,0.05391553,33.94,0
06-Jun-02,767.8,13.46,2.48,0.07339151,33.38,0
07-Jun-02,754.6,13.22,2.52,0.09415584,33.31,0
10-Jun-02,770.45,13.5,2.47,0.07870725,33.35,0
11-Jun-02,792.65,13.89,2.4,0.05412225,33.34,0
12-Jun-02,792.7,13.89,2.4,0.03519617,33.34,0
13-Jun-02,788.4,13.82,2.41,0.04997463,33.31,0
14-Jun-02,790.75,13.86,2.4,0.05747708,33.26,0
17-Jun-02,794.9,13.93,2.39,0.0568625,33.29,0
18-Jun-02,785.45,13.77,2.42,0.06684066,33.32,0
19-Jun-02,775.2,13.59,2.45,0.10474716,33.3,0
20-Jun-02,779.2,13.66,2.44,0.10626283,33.33,0
21-Jun-02,774.45,13.57,2.46,0.12008522,33.38,0
24-Jun-02,773.4,13.55,2.46,0.1285234,33.33,0
25-Jun-02,770.15,13.5,2.47,0.11900279,33.35,0
26-Jun-02,759.95,13.32,2.5,0.13553523,33.3,0
27-Jun-02,766.5,13.43,2.48,0.14416177,33.31,0
28-Jun-02,772.85,13.54,2.46,0.13864269,33.31,0
01-Jul-02,783.7,13.73,2.43,0.13327804,33.36,0
02-Jul-02,782.45,13.71,2.43,0.14320404,33.32,0
03-Jul-02,784.6,13.75,2.42,0.13943411,33.28,0
04-Jul-02,788.6,13.82,2.41,0.13891707,33.31,0
05-Jul-02,791.1,13.86,2.4,0.14707369,33.26,0
08-Jul-02,796.6,13.96,2.39,0.14091137,33.36,0
09-Jul-02,796.6,13.42,2.45,0.14951042,32.88,0
10-Jul-02,789.1,13.29,2.47,0.15638069,32.83,0
11-Jul-02,779.2,13.13,2.51,0.16106263,32.96,0
12-Jul-02,784.25,13.21,2.49,0.16646478,32.89,0
15-Jul-02,781.5,13.17,2.5,0.17146513,32.93,0
16-Jul-02,770.7,12.98,2.53,0.19981835,32.84,0
17-Jul-02,762.95,12.85,2.56,0.19929222,32.9,0
18-Jul-02,773.65,13.04,2.52,0.19763459,32.86,0
19-Jul-02,769.1,12.97,2.54,0.18840203,32.94,0
22-Jul-02,749.25,12.63,2.6,0.20694027,32.84,0
23-Jul-02,758.5,12.79,2.57,0.17007251,32.87,0
24-Jul-02,745.8,12.57,2.62,0.179941,32.93,0
25-Jul-02,744.05,12.55,2.62,0.19125059,32.88,0
26-Jul-02,724.35,12.22,2.69,0.24463312,32.87,0
29-Jul-02,717.2,12.1,2.72,0.28123257,32.91,0
30-Jul-02,707.45,11.93,2.76,0.30694749,32.93,0
31-Jul-02,706.65,11.92,2.76,0.31125734,32.9,0
01-Aug-02,706.85,11.92,2.76,0.32687275,32.9,0
02-Aug-02,708.05,11.94,2.75,0.32554198,32.84,0
05-Aug-02,713.7,12.04,2.73,0.32443604,32.87,0
06-Aug-02,716.6,12.09,2.72,0.34098521,32.88,0
07-Aug-02,718.8,12.12,2.71,0.31698664,32.85,0
08-Aug-02,706.05,11.91,2.76,0.33347497,32.87,0
09-Aug-02,711.1,12.0,2.74,0.35620869,32.88,0
12-Aug-02,716.95,12.1,2.72,0.37471232,32.91,0
13-Aug-02,721.85,12.17,2.7,0.3831821,32.86,0
14-Aug-02,720.8,12.15,2.7,0.38235294,32.81,0
16-Aug-02,726.35,12.25,2.68,0.38844909,32.83,0
19-Aug-02,728.25,12.28,2.68,0.38304154,32.91,0
20-Aug-02,734.55,12.38,2.65,0.40235518,32.81,0
21-Aug-02,735.65,12.4,2.65,0.39128662,32.86,0
22-Aug-02,730.8,12.32,2.67,0.41009852,32.89,0
23-Aug-02,734.95,12.39,2.65,0.41819171,32.83,0
26-Aug-02,738.45,12.45,2.64,0.42595978,32.87,0
27-Aug-02,730.95,12.32,2.67,0.39585471,32.89,0
28-Aug-02,730.25,12.31,2.67,0.45429647,32.87,0
29-Aug-02,725.8,12.24,2.69,0.49586663,32.93,0
30-Aug-02,737.15,12.43,2.65,0.47324154,32.94,0
02-Sep-02,739.5,12.47,2.64,0.48803245,32.92,0
03-Sep-02,735.65,12.4,2.65,0.52490994,32.86,0
04-Sep-02,738.8,12.45,2.64,0.52152139,32.87,0
05-Sep-02,739.75,12.46,2.64,0.49023319,32.89,0
06-Sep-02,730.95,12.31,2.67,0.51898215,32.87,0
09-Sep-02,721.2,12.15,2.71,0.56336661,32.93,0
11-Sep-02,719.35,12.12,2.71,0.59143671,32.85,0
12-Sep-02,722.3,12.17,2.7,0.57552264,32.86,0
13-Sep-02,716.45,12.07,2.72,0.59773885,32.83,0
16-Sep-02,709.7,11.96,2.75,0.61110328,32.89,0
17-Sep-02,713.65,12.02,2.73,0.56687452,32.81,0
18-Sep-02,706.75,11.91,2.76,0.52161302,32.87,0
19-Sep-02,700.95,11.89,2.81,0.56701619,33.41,0
20-Sep-02,698.85,11.86,2.82,0.54310653,33.45,0
23-Sep-02,698.25,11.85,2.82,0.49373434,33.42,0
24-Sep-02,695.05,11.79,2.84,0.51140206,33.48,0
25-Sep-02,697.8,11.84,2.82,0.48767555,33.39,0
26-Sep-02,698.25,11.85,2.82,0.51965628,33.42,0
27-Sep-02,701.65,11.91,2.81,0.55818428,33.47,0
30-Sep-02,691.0,11.73,2.85,0.57264834,33.43,0
01-Oct-02,685.25,11.63,2.88,0.61532287,33.49,0
03-Oct-02,683.45,11.6,2.88,0.64810886,33.41,0
04-Oct-02,683.4,11.6,2.88,0.66593503,33.41,0
07-Oct-02,693.75,11.78,2.84,0.64655856,33.46,0
08-Oct-02,697.7,11.84,2.83,0.66375233,33.51,0
09-Oct-02,693.4,11.77,2.84,0.71358523,33.43,0
10-Oct-02,696.5,12.02,2.78,0.70021536,33.42,0
11-Oct-02,707.75,12.23,2.73,0.67643942,33.39,0
14-Oct-02,706.55,12.21,2.74,0.70405491,33.46,0
16-Oct-02,704.8,12.18,2.75,0.71424518,33.5,0
17-Oct-02,704.95,12.18,2.75,0.74608128,33.5,0
18-Oct-02,708.1,12.24,2.73,0.70314927,33.42,0
21-Oct-02,705.45,12.19,2.74,0.72287193,33.4,0
22-Oct-02,694.7,12.0,2.79,0.76608608,33.48,0
23-Oct-02,691.1,11.94,2.8,0.7878744,33.43,0
24-Oct-02,685.5,11.84,2.82,0.76659373,33.39,0
25-Oct-02,676.3,11.68,2.86,0.74996303,33.4,0
28-Oct-02,671.55,11.6,2.88,0.74149356,33.41,0
29-Oct-02,681.25,11.77,2.84,0.69673394,33.43,0
30-Oct-02,683.85,11.82,2.83,0.72610953,33.45,0
31-Oct-02,691.95,11.96,2.8,0.73263964,33.49,0
01-Nov-02,695.2,12.01,2.78,0.68785961,33.39,0
04-Nov-02,700.7,12.11,2.76,0.66562009,33.42,0
05-Nov-02,698.4,12.07,2.77,0.68213058,33.43,0
07-Nov-02,697.25,12.05,2.78,0.70068125,33.5,0
08-Nov-02,696.35,12.03,2.78,0.74955123,33.44,0
11-Nov-02,693.85,11.97,2.79,0.79116524,33.4,0
12-Nov-02,696.6,12.02,2.78,0.80548378,33.42,0
13-Nov-02,698.25,12.05,2.77,0.80408163,33.38,0
14-Nov-02,697.75,12.04,2.77,0.81741311,33.35,0
15-Nov-02,705.9,12.18,2.74,0.78453039,33.37,0
18-Nov-02,711.45,12.28,2.72,0.78578958,33.4,0
20-Nov-02,710.2,12.26,2.72,0.80399887,33.35,0
21-Nov-02,712.0,12.29,2.72,0.80688202,33.43,0
22-Nov-02,719.15,12.41,2.69,0.75568379,33.38,0
25-Nov-02,725.65,12.52,2.66,0.70454076,33.3,0
26-Nov-02,731.4,12.62,2.64,0.70563303,33.32,0
27-Nov-02,728.75,12.58,2.65,0.73200686,33.34,0
28-Nov-02,737.5,12.73,2.62,0.6980339,33.35,0
29-Nov-02,741.55,12.8,2.61,0.66367743,33.41,0
02-Dec-02,757.8,13.75,2.85,0.60596463,39.19,0
03-Dec-02,747.3,13.56,2.89,0.63669209,39.19,0
04-Dec-02,736.75,13.37,2.93,0.67125891,39.17,0
05-Dec-02,743.55,13.49,2.9,0.68206577,39.12,0
06-Dec-02,762.5,13.83,2.83,0.66531148,39.14,0
09-Dec-02,751.85,13.64,2.87,0.70964953,39.15,0
10-Dec-02,754.0,13.68,2.86,0.74151194,39.12,0
11-Dec-02,757.65,13.74,2.85,0.73589388,39.16,0
12-Dec-02,761.3,13.81,2.83,0.74635492,39.08,0
13-Dec-02,768.45,13.94,2.81,0.74142755,39.17,0
16-Dec-02,764.0,13.86,2.82,0.72617801,39.09,0
17-Dec-02,759.5,13.78,2.84,0.74707044,39.14,0
18-Dec-02,762.8,13.84,2.83,0.77753015,39.17,0
19-Dec-02,761.2,13.81,2.83,0.79374672,39.08,0
20-Dec-02,764.15,13.86,2.82,0.80239482,39.09,0
23-Dec-02,762.25,13.83,2.83,0.81239751,39.14,0
24-Dec-02,766.75,13.91,2.81,0.82197587,39.09,0
26-Dec-02,772.25,14.01,2.79,0.81197799,39.09,0
27-Dec-02,774.3,14.05,2.78,0.80834302,39.06,0
30-Dec-02,770.85,13.99,2.8,0.85263021,39.17,0
31-Dec-02,772.85,14.02,2.79,0.87617261,39.12,0
01-Jan-03,777.15,14.1,2.77,0.88728045,39.06,0
02-Jan-03,775.95,14.08,2.78,0.87756943,39.14,0
03-Jan-03,773.95,14.04,2.78,0.90580787,39.03,0
06-Jan-03,771.15,13.99,2.8,0.94034883,39.17,0
07-Jan-03,771.2,13.99,2.79,0.9780861,39.03,0
08-Jan-03,774.65,14.06,2.78,0.96888918,39.09,0
09-Jan-03,783.65,14.22,2.75,0.95406112,39.11,0
10-Jan-03,772.6,14.02,2.79,1.02290966,39.12,0
13-Jan-03,769.3,13.96,2.8,1.09190173,39.09,0
14-Jan-03,772.35,14.01,2.79,1.09257461,39.09,0
15-Jan-03,776.0,14.08,2.78,1.04561856,39.14,0
16-Jan-03,779.5,14.14,2.77,1.0264272,39.17,0
17-Jan-03,780.15,14.16,2.76,1.09344357,39.08,0
20-Jan-03,775.25,14.07,2.78,1.10332151,39.11,0
21-Jan-03,777.55,14.1,2.77,1.06456176,39.06,0
22-Jan-03,778.8,14.12,2.77,1.06561376,39.11,0
23-Jan-03,772.5,14.01,2.79,1.09864078,39.09,0
24-Jan-03,760.75,13.79,2.83,1.09963851,39.03,0
27-Jan-03,745.25,13.51,2.89,1.08668232,39.04,0
28-Jan-03,751.95,13.63,2.87,1.09708092,39.12,0
29-Jan-03,750.35,13.6,2.87,1.06130472,39.03,0
30-Jan-03,747.9,13.56,2.88,0.96028881,39.05,0
31-Jan-03,749.1,13.58,2.88,0.9009478,39.11,0
03-Feb-03,756.85,13.72,2.85,0.97449957,39.1,0
04-Feb-03,757.1,13.73,2.85,1.0441157,39.13,0
05-Feb-03,753.1,13.66,2.86,1.00438189,39.07,0
06-Feb-03,762.5,13.83,2.83,0.96209836,39.14,0
07-Feb-03,759.1,13.77,2.84,0.92306679,39.11,0
10-Feb-03,751.7,13.63,2.87,0.86710124,39.12,0
11-Feb-03,750.55,13.61,2.87,0.92512158,39.06,0
12-Feb-03,747.25,13.55,2.88,0.92318501,39.02,0
14-Feb-03,740.65,13.43,2.91,0.98015257,39.08,0
17-Feb-03,756.5,13.72,2.85,0.98453404,39.1,0
18-Feb-03,758.35,13.75,2.84,0.98008835,39.05,0
19-Feb-03,762.45,13.82,2.83,0.98373664,39.11,0
20-Feb-03,762.85,13.83,2.83,0.98151668,39.14,0
21-Feb-03,763.2,13.84,2.82,1.00917191,39.03,0
24-Feb-03,765.95,13.89,2.81,1.00443893,39.03,0
25-Feb-03,756.55,13.73,2.85,1.03172295,39.13,0
26-Feb-03,752.9,13.66,2.86,1.05007305,39.07,0
27-Feb-03,757.9,13.75,2.84,0.98086819,39.05,0
28-Feb-03,762.0,13.82,2.83,0.96141732,39.11,0
03-Mar-03,761.65,13.82,2.83,0.91295214,39.11,0
04-Mar-03,752.85,13.66,2.86,0.94089128,39.07,0
05-Mar-03,747.95,13.67,2.87,0.9129621,39.23,0
06-Mar-03,741.2,13.55,2.9,0.91554236,39.3,0
07-Mar-03,729.75,13.34,2.94,0.97711545,39.22,0
10-Mar-03,722.05,13.2,2.97,1.05553632,39.2,0
11-Mar-03,726.45,13.28,2.96,1.04776654,39.31,0
12-Mar-03,719.85,13.16,2.98,1.05598389,39.22,0
13-Mar-03,718.05,13.13,2.99,1.09832184,39.26,0
17-Mar-03,713.4,13.25,2.96,1.15264929,39.22,0
19-Mar-03,718.15,13.33,2.94,1.11473926,39.19,0
20-Mar-03,728.95,13.53,2.9,1.06392757,39.24,0
21-Mar-03,733.35,13.62,2.88,1.01377241,39.23,0
22-Mar-03,737.05,13.68,2.87,1.00176379,39.26,0
24-Mar-03,723.5,13.43,2.92,0.9845197,39.22,0
25-Mar-03,721.6,13.4,2.93,0.98101441,39.26,0
26-Mar-03,722.15,13.41,2.92,0.99002977,39.16,0
27-Mar-03,717.65,13.19,2.94,0.97115586,38.78,0
28-Mar-03,716.15,13.16,2.95,0.98128884,38.82,0
31-Mar-03,701.35,12.89,3.01,0.97219648,38.8,0
01-Apr-03,706.2,12.91,3.28,0.95950156,42.34,0
02-Apr-03,717.15,13.11,3.23,0.93014014,42.35,0
03-Apr-03,725.15,13.26,3.2,0.92539475,42.43,0
04-Apr-03,732.0,13.38,3.17,0.95081967,42.41,0
07-Apr-03,744.0,13.65,3.11,0.93938172,42.45,0
08-Apr-03,737.9,13.54,3.14,0.95311018,42.52,0
09-Apr-03,730.5,13.4,3.17,0.99520876,42.48,0
10-Apr-03,705.9,12.95,3.28,1.11248052,42.48,0
11-Apr-03,700.85,12.86,3.3,1.15894985,42.44,0
15-Apr-03,701.8,12.88,3.3,1.17170134,42.5,0
16-Apr-03,705.9,12.95,3.28,1.14902961,42.48,0
17-Apr-03,696.1,12.77,3.32,1.17784801,42.4,0
21-Apr-03,702.35,12.88,3.3,1.17996725,42.5,0
22-Apr-03,700.6,12.85,3.3,1.17913217,42.41,0
23-Apr-03,695.1,12.75,3.33,1.24054093,42.46,0
24-Apr-03,692.6,12.71,3.34,1.24501877,42.45,0
25-Apr-03,689.2,12.65,3.36,1.26784678,42.5,0
28-Apr-03,694.6,12.75,3.33,1.25611863,42.46,0
29-Apr-03,694.85,12.75,3.33,1.22076707,42.46,0
30-Apr-03,697.2,12.8,3.32,1.21127367,42.5,0
02-May-03,702.75,12.9,3.28,1.23066524,42.31,0
05-May-03,712.2,13.07,3.24,1.22676215,42.35,0
06-May-03,716.85,13.16,3.22,1.21692125,42.38,0
07-May-03,717.1,13.16,3.22,1.12146144,42.38,0
08-May-03,711.2,13.05,3.24,1.13540495,42.28,0
09-May-03,710.35,13.04,3.25,1.13683396,42.38,0
12-May-03,715.75,13.14,3.22,1.10618233,42.31,0
13-May-03,722.65,13.26,3.19,1.04760257,42.3,0
14-May-03,730.05,13.4,3.16,1.06451613,42.34,0
15-May-03,740.2,13.58,3.12,1.05485004,42.37,0
16-May-03,750.25,13.77,3.08,1.05744752,42.41,0
19-May-03,745.25,13.68,3.1,1.04293861,42.41,0
20-May-03,754.2,13.84,3.06,0.98037656,42.35,0
21-May-03,757.8,13.91,3.04,0.88281869,42.29,0
22-May-03,761.15,13.97,3.03,0.88937791,42.33,0
23-May-03,769.05,14.12,3.0,0.86775892,42.36,0
26-May-03,784.1,14.4,2.94,0.6704502,42.34,0
27-May-03,778.6,14.3,2.96,0.47893655,42.33,0
28-May-03,786.15,14.44,2.93,0.58188641,42.31,0
29-May-03,795.05,14.6,2.9,0.64404754,42.34,0
30-May-03,807.2,14.82,2.86,0.60356789,42.39,0
02-Jun-03,810.95,14.89,2.84,0.60540107,42.29,0
03-Jun-03,812.2,14.91,2.84,0.64663876,42.34,0
04-Jun-03,824.15,15.13,2.8,0.62021477,42.36,0
05-Jun-03,825.65,15.16,2.79,0.61690789,42.3,0
06-Jun-03,831.09,15.26,2.77,0.59068212,42.27,0
09-Jun-03,835.55,15.34,2.76,0.50475735,42.34,0
10-Jun-03,820.6,15.07,2.81,0.49463807,42.35,0
11-Jun-03,827.8,15.2,2.79,0.50809374,42.41,0
12-Jun-03,836.2,15.35,2.76,0.51949294,42.37,0
13-Jun-03,840.1,15.43,2.75,0.47756219,42.43,0
16-Jun-03,837.95,14.89,2.57,0.50211826,38.27,0
17-Jun-03,856.4,15.04,2.51,0.48914059,37.75,0
18-Jun-03,862.0,15.14,2.5,0.48712297,37.85,0
19-Jun-03,867.45,15.23,2.48,0.48112283,37.77,0
20-Jun-03,872.8,15.33,2.46,0.47135655,37.71,0
23-Jun-03,861.8,15.14,2.49,0.45787886,37.7,0
24-Jun-03,862.95,15.16,2.49,0.42453213,37.75,0
25-Jun-03,877.0,15.4,2.45,0.41904219,37.73,0
26-Jun-03,880.0,15.46,2.44,0.40920455,37.72,0
27-Jun-03,888.15,15.6,2.42,0.40832067,37.75,0
30-Jun-03,894.5,15.71,2.4,0.38222471,37.7,0
01-Jul-03,894.0,15.7,2.41,0.37237136,37.84,0
02-Jul-03,898.15,15.78,2.39,0.35723431,37.71,0
03-Jul-03,907.45,15.94,2.37,0.31412199,37.78,0
04-Jul-03,908.85,15.97,2.37,0.32805193,37.85,0
07-Jul-03,915.7,16.09,2.35,0.338102,37.81,0
08-Jul-03,912.5,16.04,2.36,0.37019178,37.85,0
09-Jul-03,904.7,15.9,2.38,0.38764231,37.84,0
10-Jul-03,914.8,16.08,2.35,0.36423262,37.79,0
11-Jul-03,915.5,16.09,2.35,0.38809394,37.81,0
14-Jul-03,924.7,16.25,2.32,0.37460798,37.7,0
15-Jul-03,915.0,16.08,2.35,0.37803279,37.79,0
16-Jul-03,926.55,15.02,2.47,0.38341158,37.1,0
17-Jul-03,914.0,14.82,2.5,0.40962801,37.05,0
18-Jul-03,904.3,14.66,2.53,0.37929891,37.09,0
21-Jul-03,887.5,14.39,2.58,0.43470423,37.13,0
22-Jul-03,880.0,14.27,2.6,0.45420455,37.1,0
23-Jul-03,886.35,14.37,2.58,0.43024764,37.07,0
24-Jul-03,901.55,14.62,2.53,0.39504187,36.99,0
25-Jul-03,918.9,14.9,2.49,0.38611383,37.1,0
28-Jul-03,924.6,14.99,2.47,0.3990915,37.03,0
29-Jul-03,926.6,15.03,2.47,0.40794302,37.12,0
30-Jul-03,937.9,15.22,2.44,0.38554217,37.14,0
31-Jul-03,938.55,15.23,2.43,0.39790102,37.01,0
01-Aug-03,945.25,15.34,2.42,0.40322666,37.12,0
04-Aug-03,960.95,15.53,2.37,0.38363078,36.81,0
05-Aug-03,946.65,15.31,2.41,0.41858131,36.9,0
06-Aug-03,941.5,15.22,2.42,0.40966543,36.83,0
07-Aug-03,964.4,15.59,2.36,0.36986727,36.79,0
08-Aug-03,985.6,15.93,2.31,0.36069399,36.8,0
11-Aug-03,998.45,16.1,2.29,0.35349792,36.87,0
12-Aug-03,996.4,16.06,2.29,0.36501405,36.78,0
13-Aug-03,1008.5,16.26,2.26,0.34278632,36.75,0
14-Aug-03,1007.2,16.24,2.27,0.34412232,36.86,0
18-Aug-03,1030.1,16.61,2.22,0.33695758,36.87,0
19-Aug-03,1023.5,16.5,2.23,0.32877382,36.8,0
20-Aug-03,1030.5,16.61,2.22,0.32527899,36.87,0
21-Aug-03,1042.3,16.8,2.19,0.31727909,36.79,0
22-Aug-03,1053.0,16.98,2.17,0.27977208,36.85,0
25-Aug-03,1020.3,16.45,2.24,0.30912477,36.85,0
26-Aug-03,1062.0,17.12,2.15,0.25546139,36.81,0
27-Aug-03,1085.7,17.5,2.1,0.2262135,36.75,0
28-Aug-03,1086.0,17.51,2.1,0.23139963,36.77,0
29-Aug-03,1100.4,17.74,2.07,0.20201745,36.72,0
01-Sep-03,1121.8,18.09,2.03,0.19584596,36.72,0
02-Sep-03,1124.1,18.13,2.03,0.18201228,36.8,0
03-Sep-03,1102.4,17.77,2.07,0.1932148,36.78,0
04-Sep-03,1110.3,17.9,2.06,0.19526254,36.87,0
05-Sep-03,1127.5,18.18,2.02,0.18146341,36.72,0
08-Sep-03,1144.8,15.97,2.36,0.17767296,37.69,0
09-Sep-03,1138.0,15.88,2.37,0.18927944,37.64,0
10-Sep-03,1144.7,15.97,2.36,0.19952826,37.69,0
11-Sep-03,1143.4,15.95,2.36,0.20447787,37.64,0
12-Sep-03,1118.2,15.6,2.42,0.23734573,37.75,0
15-Sep-03,1075.4,15.01,2.51,0.28138367,37.68,0
16-Sep-03,1098.4,15.33,2.46,0.25983248,37.71,0
17-Sep-03,1078.4,15.05,2.51,0.29349036,37.78,0
18-Sep-03,1043.0,14.55,2.59,0.3430489,37.68,0
19-Sep-03,1050.5,14.67,2.57,0.33964779,37.7,0
22-Sep-03,1038.1,14.49,2.6,0.34698006,37.67,0
23-Sep-03,1061.1,14.81,2.55,0.33135426,37.77,0
24-Sep-03,1093.3,15.26,2.47,0.2968993,37.69,0
25-Sep-03,1086.7,15.17,2.48,0.30983712,37.62,0
26-Sep-03,1106.9,15.46,2.44,0.28358479,37.72,0
29-Sep-03,1126.4,15.73,2.4,0.27849787,37.75,0
30-Sep-03,1138.5,15.9,2.37,0.28177426,37.68,0
01-Oct-03,1142.3,15.95,2.36,0.2754968,37.64,0
03-Oct-03,1160.8,16.21,2.33,0.26946933,37.77,0
06-Oct-03,1188.2,16.59,2.27,0.24558155,37.66,0
07-Oct-03,1184.2,16.53,2.28,0.23298429,37.69,0
08-Oct-03,1186.5,16.57,2.28,0.23118416,37.78,0
09-Oct-03,1204.0,16.81,2.24,0.21204319,37.65,0
10-Oct-03,1208.2,16.87,2.23,0.19698725,37.62,0
13-Oct-03,1230.9,17.19,2.19,0.1910797,37.65,0
14-Oct-03,1206.0,16.84,2.24,0.2261194,37.72,0
15-Oct-03,1215.4,16.97,2.22,0.23276288,37.67,0
16-Oct-03,1226.9,17.14,2.2,0.2392208,37.71,0
17-Oct-03,1235.6,17.26,2.18,0.23786015,37.63,0
20-Oct-03,1211.0,16.92,2.23,0.25317919,37.73,0
21-Oct-03,1183.5,16.53,2.28,0.29302915,37.69,0
22-Oct-03,1169.5,16.34,2.31,0.31209919,37.75,0
23-Oct-03,1155.9,16.15,2.33,0.32978631,37.63,0
24-Oct-03,1180.4,16.5,2.29,0.29252796,37.79,0
25-Oct-03,1198.9,16.75,2.25,0.25364918,37.69,0
27-Oct-03,1173.4,16.4,2.3,0.28523948,37.72,0
28-Oct-03,1167.1,16.31,2.31,0.29251992,37.68,0
29-Oct-03,1174.8,16.42,2.3,0.27808989,37.77,0
30-Oct-03,1185.8,16.57,2.27,0.28048575,37.61,0
31-Oct-03,1218.3,17.03,2.21,0.23508167,37.64,0
